CustomerGuid,Customer Company Name,Charge Start Date,Charge End Date,OrderId,Order Date,ProductId,Product Name,SkuId,SkuName,SubscriptionId,Subscription Description,MpnId,Consumed Quantity,Unit,Unit Price,Pre Tax Amount,Currency,TermAndBillingCycle,MeterDescription,ReservationOrderId,SubscriptionStartDate,SubscriptionEndDate,PublisherId,PublisherName,Category
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,oTmpkeg-8dWuJKTzKwCXSbFDaWCefC4H1,Jul  3 2025,DZH318Z0C0XP,Virtual Network Private Link,1,Virtual Network Private Link,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,3071.6,1 GB,0.853575,2620.976497,INR,Data Processed - Egress (GB),Virtual Network Private Link - Standard GB Data Processed - Egress,26e26e3d8dac876a799f2d593391dcaa761b44b75710d37b5af578b47fdb0dbc,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun 12 2025 12:00AM,Jul 11 2025 12:00AM,zKNwfL-2_-vfLVIM2BLFRZe8FkWfm4pw1,Jun 12 2025,DZH318Z0BQ50,Virtual Machines DSv3 Series,005P,Reserved VM Instance- Standard_D4s_v3- IN Central- 3 Years,97f1e3e9-c098-4101-ccd7-72321b0e352b,/providers/Microsoft.Capacity/reservationOrders/ed603b03-1481-4583-8e8d-119d6502d851,3901615,1,1 Hour,5051.215459,5051.206354,INR,3 Years Reservation,,ed603b03-1481-4583-8e8d-119d6502d851,,,,Microsoft,Reserved Instance
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,BzPmXin51VzVqNdJE5gcQroGj6lKtlpt1,Jul  3 2025,DZH318Z0BP88,Standard SSD Managed Disks,011H,Standard SSD Managed Disks - E3 LRS - DE West Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,0.684777,1/Month,102.4290009,69.28235363,INR,1 Disk/Month,Standard SSD Managed Disks - E3 - LRS - 1/Month Disk - DE West Central,28fc31761b10c57e3182e67b76a72d0b6755add88cc9ba966e8acdc774b8808a,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun 21 2025 12:00AM,Jul 20 2025 12:00AM,Gk-gNSCFgAEre5MLX2q0Q4AVSQYPfrzC1,Jun 21 2025,DZH318Z0CM2C,Virtual Machines Dasv4 Series,007X,Reserved VM Instance- Standard_D2as_v4- US East- 3 Years,aa9d47c6-0dba-48ae-c63b-faa20767a4fa,/providers/Microsoft.Capacity/reservationOrders/cf2f5b11-ab7e-4bbf-9e68-1c3ba88dee4c,3901615,1,1 Hour,2368.374947,2368.371052,INR,3 Years Reservation,,cf2f5b11-ab7e-4bbf-9e68-1c3ba88dee4c,,,,Microsoft,Reserved Instance
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,VSKu4bFm37t9g3cvH0PEQL93-I0J-KrN1,Jul  3 2025,DZH318Z0BNZ5,Tables,006G,Tables - LRS,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,1.3579,10K,0.0307287,0,INR,10K Delete Operations,Tables - 10K Delete Operations,ed7e37816679221aeed1b834893b0304633d9482861c5afa566d93d58913733c,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,BzPmXin51VzVqNdJE5gcQroGj6lKtlpt1,Jul  3 2025,DZH318Z0BNZF,Standard Page Blob,18,Standard Page Blob - LRS - IN Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,0.02592,1 GB/Month,4.22519625,0,INR,Data Stored (GB/Month),Standard Page Blob - LRS Data Stored (GB/Month) - IN Central,eb5e5388f1e57d8d623631c3f7edb773864cd0c596c67774a7f2d38612971237,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,D5J5JDyGDNDtTa6cwS9vRaL6bIDODYIh1,Jul  3 2025,DZH318Z0CM2B,Virtual Machines Dav4 Series,29,Virtual Machines Dav4 Series - D4a v4 - US East,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,2,1 Hour,16.38864,32.12941209,INR,1 Compute Hour,Virtual Machines Dav4/Dasv4 Series - D4a v4/D4as v4 Hours - US East,b01a8d9abab9d81ed5b61eced1ec287e8849179d322ad7782e8db3a16385df2f,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,BzPmXin51VzVqNdJE5gcQroGj6lKtlpt1,Jul  3 2025,DZH318Z0BP88,Standard SSD Managed Disks,009J,Standard SSD Managed Disks - E6 LRS - IN Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,5.68795,1/Month,450.6876043,2562.729437,INR,1 Disk/Month,Standard SSD Managed Disks - E6 - LRS - 1/Month Disk - IN Central,d129510d2bf56e1dcc7711a988abe9f8b7df1307569d81fb33a01183a37f21b7,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,TIVYYY6PbDevXGMmkwYLQ7vIDjKQQCUI1,Jul  3 2025,DZH318Z0BP04,Premium SSD Managed Disks,00CS,Premium SSD Managed Disks - P30 - US East,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,1.00008,1/Month,11537.72318,11538.31776,INR,1 Disk/Month,Premium SSD Managed Disks - P30 LRS/Month - US East,9571c76c25439ea77ffb246e3eb1de0e82be5a0830d7446e585c9dc5a73fb0b2,,,,Microsoft,Azure Plan
b6116f19-eef8-41ca-a9db-f6d2c38f049f,IBM INDIA PRIVATE LIMITED,Jun  1 2025 12:00AM,Jun 30 2025 12:00AM,xzOZTl1ehDUwCbATHaRPTa89Lvo_DCEd1,Jul  3 2025,DZH318Z0B0NC,Azure Container Apps,000X,Azure Container Apps - Standard - IN Central,54219d91-f2aa-4ba4-ce5a-af4edd12e8c5,Azure plan,3901615,27145600,1 Second,0.00204858,55609.88291,INR,vCPU Active Usage Second,Azure Container Apps - Standard Seconds vCPU Active Usage - IN Central,72a9114af58d26e19d8f0b355e9244ee421c98e94f7594fac8dd1f3b7a518834,,,,Microsoft,Azure Plan
